date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Sep-15-2024 to Sep-21-2024,MN,Lake Washington,84.56,44.25315,-93.8714,4141150,2024-09-15,2024-09-21,Lake Washington </br> 84.56%
Sep-15-2024 to Sep-21-2024,MN,Loon Lake,79.99,44.09894,-94.1772,4141942,2024-09-15,2024-09-21,Loon Lake </br> 79.99%
Sep-15-2024 to Sep-21-2024,NY,Neversink Reservoir,2.18,41.84256,-74.6554,4146742,2024-09-15,2024-09-21,Neversink Reservoir </br> 2.18%
Sep-15-2024 to Sep-21-2024,MT,Clark Canyon Reservoir,24.44,44.96929,-112.872,4167440,2024-09-15,2024-09-21,Clark Canyon Reservoir </br> 24.44%
Sep-15-2024 to Sep-21-2024,MT,Upper Red Rock Lake,1.69,44.61054,-111.723,4171142,2024-09-15,2024-09-21,Upper Red Rock Lake </br> 1.69%
Sep-15-2024 to Sep-21-2024,MN,Pelican Lake,75.62,45.22734,-93.7594,4250226,2024-09-15,2024-09-21,Pelican Lake </br> 75.62%
Sep-15-2024 to Sep-21-2024,MN,Lake Pulaski,9.1,45.19812,-93.8541,4250322,2024-09-15,2024-09-21,Lake Pulaski </br> 9.1%
Sep-15-2024 to Sep-21-2024,MN,Buffalo Lake,66.59,45.16295,-93.8936,4250428,2024-09-15,2024-09-21,Buffalo Lake </br> 66.59%
Sep-15-2024 to Sep-21-2024,MN,Waverly Lake,31.8,45.07419,-93.9713,4250568,2024-09-15,2024-09-21,Waverly Lake </br> 31.8%
Sep-15-2024 to Sep-21-2024,MN,Rice Lake,72.68,45.37442,-94.6213,4251354,2024-09-15,2024-09-21,Rice Lake </br> 72.68%
Sep-15-2024 to Sep-21-2024,MN,Lake Koronis,29.62,45.33563,-94.7093,4251408,2024-09-15,2024-09-21,Lake Koronis </br> 29.62%
Sep-15-2024 to Sep-21-2024,MN,Lake Monongalia,0.78,45.33425,-94.9499,4251422,2024-09-15,2024-09-21,Lake Monongalia </br> 0.78%
Sep-15-2024 to Sep-21-2024,MN,Lake Calhoun,3.52,45.27294,-94.8325,4251580,2024-09-15,2024-09-21,Lake Calhoun </br> 3.52%
Sep-15-2024 to Sep-21-2024,MN,Green Lake,1.6,45.25232,-94.9054,4251588,2024-09-15,2024-09-21,Green Lake </br> 1.6%
Sep-15-2024 to Sep-21-2024,MN,Nest Lake,3.35,45.25987,-94.9673,4251590,2024-09-15,2024-09-21,Nest Lake </br> 3.35%
Sep-15-2024 to Sep-21-2024,MN,Marie Lake,0.64,45.25061,-94.2059,4251618,2024-09-15,2024-09-21,Marie Lake </br> 0.64%
Sep-15-2024 to Sep-21-2024,MN,Lake Francis,1.17,45.22107,-94.2607,4251680,2024-09-15,2024-09-21,Lake Francis </br> 1.17%
Sep-15-2024 to Sep-21-2024,MN,Diamond Lake,63.79,45.18338,-94.8416,4251740,2024-09-15,2024-09-21,Diamond Lake </br> 63.79%
Sep-15-2024 to Sep-21-2024,MN,Lake Ripley,32.29,45.10674,-94.54,4251934,2024-09-15,2024-09-21,Lake Ripley </br> 32.29%
Sep-15-2024 to Sep-21-2024,MN,Lake Washington,10.32,45.06936,-94.3757,4252042,2024-09-15,2024-09-21,Lake Washington </br> 10.32%
Sep-15-2024 to Sep-21-2024,MN,Howard Lake,60.41,45.0722,-94.0692,4252056,2024-09-15,2024-09-21,Howard Lake </br> 60.41%
Sep-15-2024 to Sep-21-2024,MN,Lake Stella,2.91,45.06662,-94.419,4252072,2024-09-15,2024-09-21,Lake Stella </br> 2.91%
Sep-15-2024 to Sep-21-2024,MN,Collinwood Lake,76.49,45.05167,-94.2551,4252106,2024-09-15,2024-09-21,Collinwood Lake </br> 76.49%
Sep-15-2024 to Sep-21-2024,MN,Lake Minnie-Belle,3.76,45.03587,-94.5275,4252134,2024-09-15,2024-09-21,Lake Minnie-Belle </br> 3.76%
Sep-15-2024 to Sep-21-2024,ME,Baker Lake,3.71,46.26733,-69.9115,4290163,2024-09-15,2024-09-21,Baker Lake </br> 3.71%
Sep-15-2024 to Sep-21-2024,ME,Brassua Lake,1.69,45.66824,-69.8754,4290677,2024-09-15,2024-09-21,Brassua Lake </br> 1.69%
Sep-15-2024 to Sep-21-2024,MT,Whitetail Reservoir,14.18,46.07833,-112.273,4312274,2024-09-15,2024-09-21,Whitetail Reservoir </br> 14.18%
Sep-15-2024 to Sep-21-2024,MN,Lake Aaron,35.94,46.07237,-95.5846,4411912,2024-09-15,2024-09-21,Lake Aaron </br> 35.94%
Sep-15-2024 to Sep-21-2024,MN,Lake Moses,9.62,46.06109,-95.5987,4411926,2024-09-15,2024-09-21,Lake Moses </br> 9.62%
Sep-15-2024 to Sep-21-2024,MN,Chippewa Lake,0.01,45.99079,-95.5432,4412412,2024-09-15,2024-09-21,Chippewa Lake </br> 0.01%
Sep-15-2024 to Sep-21-2024,MN,Maple Lake,2.15,45.77808,-95.3709,4413176,2024-09-15,2024-09-21,Maple Lake </br> 2.15%
Sep-15-2024 to Sep-21-2024,MN,Lake Reno,21.93,45.7402,-95.4198,4413246,2024-09-15,2024-09-21,Lake Reno </br> 21.93%
Sep-15-2024 to Sep-21-2024,MN,Villard Lake,30.6,45.71165,-95.2922,4413350,2024-09-15,2024-09-21,Villard Lake </br> 30.6%
Sep-15-2024 to Sep-21-2024,MN,Amelia Lake,13.94,45.68685,-95.2904,4413390,2024-09-15,2024-09-21,Amelia Lake </br> 13.94%
Sep-15-2024 to Sep-21-2024,MN,Lake Minnewaska,2.8,45.61765,-95.4508,4413504,2024-09-15,2024-09-21,Lake Minnewaska </br> 2.8%
Sep-15-2024 to Sep-21-2024,MN,Lake Emily,39.59,45.5162,-95.6473,4413720,2024-09-15,2024-09-21,Lake Emily </br> 39.59%
Sep-15-2024 to Sep-21-2024,MN,Lake Johanna,52.63,45.46834,-95.2243,4415134,2024-09-15,2024-09-21,Lake Johanna </br> 52.63%
Sep-15-2024 to Sep-21-2024,MN,Norway Lake,83.15,45.32043,-95.1211,4415506,2024-09-15,2024-09-21,Norway Lake </br> 83.15%
Sep-15-2024 to Sep-21-2024,MN,Andrew Lake,5.79,45.30999,-95.0438,4415554,2024-09-15,2024-09-21,Andrew Lake </br> 5.79%
Sep-15-2024 to Sep-21-2024,MN,Florida Lake,8.74,45.25241,-95.057,4415632,2024-09-15,2024-09-21,Florida Lake </br> 8.74%
Sep-15-2024 to Sep-21-2024,TX,Lake Palestine,66,32.18816,-95.4743,4451216,2024-09-15,2024-09-21,Lake Palestine </br> 66%
Sep-15-2024 to Sep-21-2024,MO,Long Branch Lake,34.68,39.7965,-92.5156,4460822,2024-09-15,2024-09-21,Long Branch Lake </br> 34.68%
Sep-15-2024 to Sep-21-2024,MO,Thomas Hill Reservoir,5.27,39.60589,-92.6318,4460922,2024-09-15,2024-09-21,Thomas Hill Reservoir </br> 5.27%
Sep-15-2024 to Sep-21-2024,ID,Mud Lake,2.13,42.1332,-111.293,4472023,2024-09-15,2024-09-21,Mud Lake </br> 2.13%
Sep-15-2024 to Sep-21-2024,VT,Caspian Lake,2.4,44.5859,-72.3097,4586134,2024-09-15,2024-09-21,Caspian Lake </br> 2.4%
Sep-15-2024 to Sep-21-2024,VT,Lake Carmi,41.35,44.97217,-72.8751,4589969,2024-09-15,2024-09-21,Lake Carmi </br> 41.35%
Sep-15-2024 to Sep-21-2024,NH,Second Connecticut Lake,2.75,45.15512,-71.1721,4592019,2024-09-15,2024-09-21,Second Connecticut Lake </br> 2.75%
Sep-15-2024 to Sep-21-2024,NH,Connecticut Lakes,1.38,45.09196,-71.2481,4592043,2024-09-15,2024-09-21,Connecticut Lakes </br> 1.38%
Sep-15-2024 to Sep-21-2024,NH,Lake Francis,2.31,45.04275,-71.3301,4592065,2024-09-15,2024-09-21,Lake Francis </br> 2.31%
Sep-15-2024 to Sep-21-2024,VT,Maidstone Lake,4.81,44.6479,-71.6494,4592671,2024-09-15,2024-09-21,Maidstone Lake </br> 4.81%
Sep-15-2024 to Sep-21-2024,NH,Moore Reservoir,2.09,44.35825,-71.8248,4594507,2024-09-15,2024-09-21,Moore Reservoir </br> 2.09%
Sep-15-2024 to Sep-21-2024,VT,Great Averill Pond,3.22,44.98442,-71.7031,4599077,2024-09-15,2024-09-21,Great Averill Pond </br> 3.22%
Sep-15-2024 to Sep-21-2024,VT,Lake Salem,1.11,44.93036,-72.1058,4599579,2024-09-15,2024-09-21,Lake Salem </br> 1.11%
Sep-15-2024 to Sep-21-2024,VT,Lake Willoughby,3.4,44.7502,-72.0566,4599629,2024-09-15,2024-09-21,Lake Willoughby </br> 3.4%
Sep-15-2024 to Sep-21-2024,MN,Roosevelt Lake,2.17,46.80522,-93.9649,4616338,2024-09-15,2024-09-21,Roosevelt Lake </br> 2.17%
Sep-15-2024 to Sep-21-2024,MN,Emily Lake,70.4,46.72526,-93.9459,4616696,2024-09-15,2024-09-21,Emily Lake </br> 70.4%
Sep-15-2024 to Sep-21-2024,MN,Pine Mountain Lake,9.81,46.82371,-94.5331,4619272,2024-09-15,2024-09-21,Pine Mountain Lake </br> 9.81%
Sep-15-2024 to Sep-21-2024,MN,Lake Ada,0.9,46.82975,-94.3492,4619296,2024-09-15,2024-09-21,Lake Ada </br> 0.9%
Sep-15-2024 to Sep-21-2024,MN,Pine River Reservoir,0.96,46.68946,-94.1948,4620258,2024-09-15,2024-09-21,Pine River Reservoir </br> 0.96%
Sep-15-2024 to Sep-21-2024,MN,Upper Hay Lake,11.27,46.64267,-94.3026,4620672,2024-09-15,2024-09-21,Upper Hay Lake </br> 11.27%
Sep-15-2024 to Sep-21-2024,MN,Pelican Lake,0.96,46.57607,-94.1756,4620890,2024-09-15,2024-09-21,Pelican Lake </br> 0.96%
Sep-15-2024 to Sep-21-2024,MN,Horseshoe Lake,2.25,46.58251,-94.1142,4621002,2024-09-15,2024-09-21,Horseshoe Lake </br> 2.25%
Sep-15-2024 to Sep-21-2024,PA,Raystown Lake,2.11,40.36437,-78.1025,4690013,2024-09-15,2024-09-21,Raystown Lake </br> 2.11%
Sep-15-2024 to Sep-21-2024,PA,Lake Aldred,2.64,39.77439,-76.2747,4726045,2024-09-15,2024-09-21,Lake Aldred </br> 2.64%
Sep-15-2024 to Sep-21-2024,MN,Pine Lake,1.24,48.06246,-90.1642,4792982,2024-09-15,2024-09-21,Pine Lake </br> 1.24%
Sep-15-2024 to Sep-21-2024,MN,Brule Lake,1.98,47.94058,-90.6824,4795750,2024-09-15,2024-09-21,Brule Lake </br> 1.98%
Sep-15-2024 to Sep-21-2024,MN,Devils Track Lake,3.58,47.82353,-90.4239,4796552,2024-09-15,2024-09-21,Devils Track Lake </br> 3.58%
Sep-15-2024 to Sep-21-2024,MN,Big Sand Lake,2.84,47.0634,-93.9703,4816421,2024-09-15,2024-09-21,Big Sand Lake </br> 2.84%
Sep-15-2024 to Sep-21-2024,MN,Portage Lake,19.66,47.34286,-94.3089,4817559,2024-09-15,2024-09-21,Portage Lake </br> 19.66%
Sep-15-2024 to Sep-21-2024,MN,Sucker Lakes,44.59,47.32918,-94.4257,4817601,2024-09-15,2024-09-21,Sucker Lakes </br> 44.59%
Sep-15-2024 to Sep-21-2024,MN,Sixmile Lake,6.82,47.31145,-94.1421,4817643,2024-09-15,2024-09-21,Sixmile Lake </br> 6.82%
Sep-15-2024 to Sep-21-2024,MN,Leech Lake,2.57,47.16226,-94.4053,4817675,2024-09-15,2024-09-21,Leech Lake </br> 2.57%
Sep-15-2024 to Sep-21-2024,MN,Lake Thirteen,0.77,47.29125,-94.5494,4817711,2024-09-15,2024-09-21,Lake Thirteen </br> 0.77%
Sep-15-2024 to Sep-21-2024,MN,Steamboat Lake,1.56,47.26459,-94.6589,4817769,2024-09-15,2024-09-21,Steamboat Lake </br> 1.56%
Sep-15-2024 to Sep-21-2024,MN,Crooked Lake,1.09,47.24292,-94.5678,4817819,2024-09-15,2024-09-21,Crooked Lake </br> 1.09%
Sep-15-2024 to Sep-21-2024,MN,Garfield Lake,5.04,47.22677,-94.7479,4817823,2024-09-15,2024-09-21,Garfield Lake </br> 5.04%
Sep-15-2024 to Sep-21-2024,MN,Swamp Lake,2.98,47.21398,-94.644,4817841,2024-09-15,2024-09-21,Swamp Lake </br> 2.98%
Sep-15-2024 to Sep-21-2024,MN,Kabekona Lake,1.09,47.16353,-94.7591,4817931,2024-09-15,2024-09-21,Kabekona Lake </br> 1.09%
Sep-15-2024 to Sep-21-2024,MN,Oak Lake,0.97,47.14042,-94.6574,4819397,2024-09-15,2024-09-21,Oak Lake </br> 0.97%
Sep-15-2024 to Sep-21-2024,MN,Girl Lake,2.49,46.9535,-94.2768,4821587,2024-09-15,2024-09-21,Girl Lake </br> 2.49%
Sep-15-2024 to Sep-21-2024,MN,Inguadona Lake/Rice Lake,0.9,46.96325,-94.1403,4821725,2024-09-15,2024-09-21,Inguadona Lake/Rice Lake </br> 0.9%
Sep-15-2024 to Sep-21-2024,MN,Webb Lake,1.12,46.9564,-94.414,4821741,2024-09-15,2024-09-21,Webb Lake </br> 1.12%
Sep-15-2024 to Sep-21-2024,MN,Little Boy Lake,0.63,46.94303,-94.19,4821857,2024-09-15,2024-09-21,Little Boy Lake </br> 0.63%
Sep-15-2024 to Sep-21-2024,MN,Birch Lake,1.36,46.93869,-94.5454,4821881,2024-09-15,2024-09-21,Birch Lake </br> 1.36%
Sep-15-2024 to Sep-21-2024,MN,Boss Lake,0.81,46.91649,-94.4731,4821997,2024-09-15,2024-09-21,Boss Lake </br> 0.81%
Sep-15-2024 to Sep-21-2024,MN,Wabedo Lake,0.81,46.90828,-94.2154,4822083,2024-09-15,2024-09-21,Wabedo Lake </br> 0.81%
Sep-15-2024 to Sep-21-2024,MN,Black Water Lake,1.51,46.90866,-94.3049,4822095,2024-09-15,2024-09-21,Black Water Lake </br> 1.51%
Sep-15-2024 to Sep-21-2024,MN,Round Lake,3.85,47.60069,-93.3608,4831058,2024-09-15,2024-09-21,Round Lake </br> 3.85%
Sep-15-2024 to Sep-21-2024,MN,Buck Lake,3.87,47.53787,-93.188,4831412,2024-09-15,2024-09-21,Buck Lake </br> 3.87%
Sep-15-2024 to Sep-21-2024,MN,Trout Lake,1.48,47.46094,-93.5529,4833160,2024-09-15,2024-09-21,Trout Lake </br> 1.48%
Sep-15-2024 to Sep-21-2024,MN,Wabana Lake,1.71,47.42229,-93.5227,4833388,2024-09-15,2024-09-21,Wabana Lake </br> 1.71%
Sep-15-2024 to Sep-21-2024,MN,Swan Lake,2.64,47.30015,-93.1839,4834066,2024-09-15,2024-09-21,Swan Lake </br> 2.64%
Sep-15-2024 to Sep-21-2024,MN,Shoal Lake,71.71,47.3024,-93.5725,4834134,2024-09-15,2024-09-21,Shoal Lake </br> 71.71%
Sep-15-2024 to Sep-21-2024,MN,Trout Lake,1.54,47.25978,-93.4049,4834232,2024-09-15,2024-09-21,Trout Lake </br> 1.54%
Sep-15-2024 to Sep-21-2024,MN,Split Hand Lake,56.26,47.06038,-93.4854,4835034,2024-09-15,2024-09-21,Split Hand Lake </br> 56.26%
Sep-15-2024 to Sep-21-2024,MN,Prairie Lake,20.88,46.79132,-92.9048,4838796,2024-09-15,2024-09-21,Prairie Lake </br> 20.88%
Sep-15-2024 to Sep-21-2024,MN,Thunder Lake,2.81,46.95265,-93.9741,4839500,2024-09-15,2024-09-21,Thunder Lake </br> 2.81%
Sep-15-2024 to Sep-21-2024,MN,Lake Minnewawa,11.83,46.70873,-93.2639,4840066,2024-09-15,2024-09-21,Lake Minnewawa </br> 11.83%
Sep-15-2024 to Sep-21-2024,MN,Round Lake,1.78,46.69644,-93.1925,4840114,2024-09-15,2024-09-21,Round Lake </br> 1.78%
Sep-15-2024 to Sep-21-2024,MN,Esquagamah Lake,62.07,46.7394,-93.6932,4851955,2024-09-15,2024-09-21,Esquagamah Lake </br> 62.07%
Sep-15-2024 to Sep-21-2024,MN,Waukenabo Lake,42.2,46.73531,-93.6216,4851965,2024-09-15,2024-09-21,Waukenabo Lake </br> 42.2%
Sep-15-2024 to Sep-21-2024,MN,Round Lake,9.5,46.72638,-93.6526,4851981,2024-09-15,2024-09-21,Round Lake </br> 9.5%
Sep-15-2024 to Sep-21-2024,MN,Upper Mission Lake,11.84,46.55453,-94.0735,4854979,2024-09-15,2024-09-21,Upper Mission Lake </br> 11.84%
Sep-15-2024 to Sep-21-2024,MN,Serpent Lake,1.94,46.48039,-93.9245,4855685,2024-09-15,2024-09-21,Serpent Lake </br> 1.94%
Sep-15-2024 to Sep-21-2024,MN,Ripple Lake,38.3,46.46615,-93.6831,4855703,2024-09-15,2024-09-21,Ripple Lake </br> 38.3%
Sep-15-2024 to Sep-21-2024,MN,Farm Island Lake,10.73,46.42207,-93.7721,4855949,2024-09-15,2024-09-21,Farm Island Lake </br> 10.73%
Sep-15-2024 to Sep-21-2024,MN,Nokay Lake,17.73,46.37863,-93.9637,4856147,2024-09-15,2024-09-21,Nokay Lake </br> 17.73%
Sep-15-2024 to Sep-21-2024,MN,Bass Lake,0.81,46.4907,-94.1403,4857069,2024-09-15,2024-09-21,Bass Lake </br> 0.81%
Sep-15-2024 to Sep-21-2024,MN,Upper South Long Lake,10.79,46.31034,-94.0376,4857623,2024-09-15,2024-09-21,Upper South Long Lake </br> 10.79%
Sep-15-2024 to Sep-21-2024,MN,South Long Lake,30.51,46.28056,-94.0856,4857683,2024-09-15,2024-09-21,South Long Lake </br> 30.51%
Sep-15-2024 to Sep-21-2024,MN,Big Swan Lake,38.82,45.88436,-94.7517,4859143,2024-09-15,2024-09-21,Big Swan Lake </br> 38.82%
Sep-15-2024 to Sep-21-2024,UT,Joes Valley Reservoir,2.57,39.29327,-111.28,4876219,2024-09-15,2024-09-21,Joes Valley Reservoir </br> 2.57%
Sep-15-2024 to Sep-21-2024,UT,Johnson Valley Reservoir,11.91,38.60957,-111.645,4899751,2024-09-15,2024-09-21,Johnson Valley Reservoir </br> 11.91%
Sep-15-2024 to Sep-21-2024,UT,Fish Lake,1.2,38.54808,-111.71,4899761,2024-09-15,2024-09-21,Fish Lake </br> 1.2%
Sep-15-2024 to Sep-21-2024,MN,Mantrap Lake,1.04,47.07077,-94.9127,4936611,2024-09-15,2024-09-21,Mantrap Lake </br> 1.04%
Sep-15-2024 to Sep-21-2024,MN,Lake Belle Taine,2.03,46.94354,-94.887200000000007,4940835,2024-09-15,2024-09-21,Lake Belle Taine </br> 2.03%
Sep-15-2024 to Sep-21-2024,MN,Lower Cullen Lake,0.72,46.5448,-94.2787,4942039,2024-09-15,2024-09-21,Lower Cullen Lake </br> 0.72%
Sep-15-2024 to Sep-21-2024,MN,Shell Lake,3.98,46.94617,-95.4467,4943483,2024-09-15,2024-09-21,Shell Lake </br> 3.98%
Sep-15-2024 to Sep-21-2024,MN,Mud Lake,1.3,46.95509,-95.0632,4945805,2024-09-15,2024-09-21,Mud Lake </br> 1.3%
Sep-15-2024 to Sep-21-2024,MN,Lake Hubert,0.25,46.48652,-94.267,4946183,2024-09-15,2024-09-21,Lake Hubert </br> 0.25%
Sep-15-2024 to Sep-21-2024,MN,Round Lake,0.26,46.45769,-94.2829,4946249,2024-09-15,2024-09-21,Round Lake </br> 0.26%
Sep-15-2024 to Sep-21-2024,MN,North Long Lake,0.46,46.43832,-94.2417,4946253,2024-09-15,2024-09-21,North Long Lake </br> 0.46%
Sep-15-2024 to Sep-21-2024,MN,Rice Portage Lake,0.84,46.85453,-94.4237,4955292,2024-09-15,2024-09-21,Rice Portage Lake </br> 0.84%
Sep-15-2024 to Sep-21-2024,MN,Wolf Lake,7.59,46.82418,-95.3857,4956852,2024-09-15,2024-09-21,Wolf Lake </br> 7.59%
Sep-15-2024 to Sep-21-2024,MN,Shamineau Lake,1.4,46.25443,-94.6047,4963129,2024-09-15,2024-09-21,Shamineau Lake </br> 1.4%
Sep-15-2024 to Sep-21-2024,MN,Lake Alexander,2.52,46.20752,-94.5415,4963177,2024-09-15,2024-09-21,Lake Alexander </br> 2.52%
Sep-15-2024 to Sep-21-2024,MN,Fish Trap Lake,12.71,46.21198,-94.6177,4963181,2024-09-15,2024-09-21,Fish Trap Lake </br> 12.71%
Sep-15-2024 to Sep-21-2024,MN,Lake Irene,5.91,46.06113,-95.3074,4964681,2024-09-15,2024-09-21,Lake Irene </br> 5.91%
Sep-15-2024 to Sep-21-2024,MN,Lake Miltona,1.85,46.04088,-95.369,4964689,2024-09-15,2024-09-21,Lake Miltona </br> 1.85%
Sep-15-2024 to Sep-21-2024,MN,Lake Carlos,0.36,45.96522,-95.359,4966535,2024-09-15,2024-09-21,Lake Carlos </br> 0.36%
Sep-15-2024 to Sep-21-2024,MN,Lake Le Homme Dieu,0.5,45.92846,-95.3487,4966599,2024-09-15,2024-09-21,Lake Le Homme Dieu </br> 0.5%
Sep-15-2024 to Sep-21-2024,MN,Lake Darling,0.19,45.91935,-95.3968,4966619,2024-09-15,2024-09-21,Lake Darling </br> 0.19%
Sep-15-2024 to Sep-21-2024,MN,Lake Mary,0.63,45.82654,-95.4783,4966777,2024-09-15,2024-09-21,Lake Mary </br> 0.63%
Sep-15-2024 to Sep-21-2024,MN,Lake Andrew,0.38,45.82077,-95.4222,4966827,2024-09-15,2024-09-21,Lake Andrew </br> 0.38%
Sep-15-2024 to Sep-21-2024,MN,Sullivan Lake,2.71,46.15291,-93.9306,4970199,2024-09-15,2024-09-21,Sullivan Lake </br> 2.71%
Sep-15-2024 to Sep-21-2024,MN,Little Rock Lake,86.19,45.73166,-94.1688,4971777,2024-09-15,2024-09-21,Little Rock Lake </br> 86.19%
Sep-15-2024 to Sep-21-2024,MN,Sauk Lake,44.91,45.784910000000004,-94.9361,4978558,2024-09-15,2024-09-21,Sauk Lake </br> 44.91%
Sep-15-2024 to Sep-21-2024,MN,Big Birch Lake,1.61,45.77879,-94.7497,4978640,2024-09-15,2024-09-21,Big Birch Lake </br> 1.61%
Sep-15-2024 to Sep-21-2024,MN,Lake Osakis,40.83,45.90299,-95.1172,4980330,2024-09-15,2024-09-21,Lake Osakis </br> 40.83%
Sep-15-2024 to Sep-21-2024,MN,Grand Lake,26.99,45.43684,-94.3369,4981198,2024-09-15,2024-09-21,Grand Lake </br> 26.99%
Sep-15-2024 to Sep-21-2024,MN,Pearl Lake,52.98,45.399,-94.3063,4981268,2024-09-15,2024-09-21,Pearl Lake </br> 52.98%
Sep-15-2024 to Sep-21-2024,ME,Grand Lake,1.08,45.71273,-67.7984,5194604,2024-09-15,2024-09-21,Grand Lake </br> 1.08%
Sep-15-2024 to Sep-21-2024,ME,Brackett Lake,2.88,45.74557,-67.8607,5194620,2024-09-15,2024-09-21,Brackett Lake </br> 2.88%
Sep-15-2024 to Sep-21-2024,ME,Spednic Lake,1.56,45.60715,-67.5866,5194634,2024-09-15,2024-09-21,Spednic Lake </br> 1.56%
Sep-15-2024 to Sep-21-2024,ME,East Musquash Lake,1.31,45.40914,-67.8006,5195104,2024-09-15,2024-09-21,East Musquash Lake </br> 1.31%
Sep-15-2024 to Sep-21-2024,ME,Pleasant Lake,0.65,45.35434,-67.9192,5195160,2024-09-15,2024-09-21,Pleasant Lake </br> 0.65%
Sep-15-2024 to Sep-21-2024,ME,West Musquash Lake,1.43,45.33495,-67.8322,5195184,2024-09-15,2024-09-21,West Musquash Lake </br> 1.43%
Sep-15-2024 to Sep-21-2024,ME,Big Lake,1.63,45.25976,-67.537,5195222,2024-09-15,2024-09-21,Big Lake </br> 1.63%
Sep-15-2024 to Sep-21-2024,ME,Lewy Lake,1.07,45.17621,-67.6745,5195294,2024-09-15,2024-09-21,Lewy Lake </br> 1.07%
Sep-15-2024 to Sep-21-2024,ME,Wabassus Lake,2.25,45.15288,-67.8832,5195346,2024-09-15,2024-09-21,Wabassus Lake </br> 2.25%
Sep-15-2024 to Sep-21-2024,ME,Upper Sysladobsis Lake,1.07,45.3018,-68.1259,5197464,2024-09-15,2024-09-21,Upper Sysladobsis Lake </br> 1.07%
Sep-15-2024 to Sep-21-2024,ME,Alford Lake,2.83,44.23736,-69.2158,5202150,2024-09-15,2024-09-21,Alford Lake </br> 2.83%
Sep-15-2024 to Sep-21-2024,ME,Damariscotta lake,1.16,44.14691,-69.4864,5202226,2024-09-15,2024-09-21,Damariscotta lake </br> 1.16%
Sep-15-2024 to Sep-21-2024,ME,Pemaquid Pond,3.33,44.05099,-69.4521,5202348,2024-09-15,2024-09-21,Pemaquid Pond </br> 3.33%
Sep-15-2024 to Sep-21-2024,ME,Sheepscot Pond,3.95,44.3617,-69.4304,5203442,2024-09-15,2024-09-21,Sheepscot Pond </br> 3.95%
Sep-15-2024 to Sep-21-2024,OH,Williams Lake,1.43,40.22616,-82.9658,5212313,2024-09-15,2024-09-21,Williams Lake </br> 1.43%
Sep-15-2024 to Sep-21-2024,OH,Hoover Reservoir,51.85,40.16639,-82.8791,5212351,2024-09-15,2024-09-21,Hoover Reservoir </br> 51.85%
Sep-15-2024 to Sep-21-2024,OH,Rocky Fork Lake,7.53,39.18619,-83.4833,5231452,2024-09-15,2024-09-21,Rocky Fork Lake </br> 7.53%
Sep-15-2024 to Sep-21-2024,CO,Elevenmile Canyon Reservoir,9.03,38.93011,-105.519,5241028,2024-09-15,2024-09-21,Elevenmile Canyon Reservoir </br> 9.03%
Sep-15-2024 to Sep-21-2024,TX,Lake Cherokee,1.2,32.35682,-94.6626,5278062,2024-09-15,2024-09-21,Lake Cherokee </br> 1.2%
Sep-15-2024 to Sep-21-2024,TX,Martin Lake,14.25,32.23937,-94.576,5278224,2024-09-15,2024-09-21,Martin Lake </br> 14.25%
Sep-15-2024 to Sep-21-2024,TX,Lake Murvaul,44.73,32.03817,-94.4609,5278562,2024-09-15,2024-09-21,Lake Murvaul </br> 44.73%
Sep-15-2024 to Sep-21-2024,TX,Willow Lake,25.85,28.42547,-97.2739,5289007,2024-09-15,2024-09-21,Willow Lake </br> 25.85%
Sep-15-2024 to Sep-21-2024,TX,Monticello Reservoir,0.73,33.06119,-95.0557,5292281,2024-09-15,2024-09-21,Monticello Reservoir </br> 0.73%
Sep-15-2024 to Sep-21-2024,TX,Case Lake,6.64,32.87821,-95.598,5292739,2024-09-15,2024-09-21,Case Lake </br> 6.64%
Sep-15-2024 to Sep-21-2024,SD,Belle Fourche Reservoir,2.3,44.7342,-103.705,5451158,2024-09-15,2024-09-21,Belle Fourche Reservoir </br> 2.3%
Sep-15-2024 to Sep-21-2024,TX,Fort Phantom Hill Lake,59.47,32.58679,-99.6865,5489185,2024-09-15,2024-09-21,Fort Phantom Hill Lake </br> 59.47%
Sep-15-2024 to Sep-21-2024,TX,Lake Graham,2.95,33.15776,-98.6312,5494328,2024-09-15,2024-09-21,Lake Graham </br> 2.95%
Sep-15-2024 to Sep-21-2024,TX,Palo Pinto Creek Reservoir,26.21,32.63983,-98.3073,5495308,2024-09-15,2024-09-21,Palo Pinto Creek Reservoir </br> 26.21%
Sep-15-2024 to Sep-21-2024,TX,Safe Shutdown Impoundment,12.22,32.30943,-97.78,5511582,2024-09-15,2024-09-21,Safe Shutdown Impoundment </br> 12.22%
Sep-15-2024 to Sep-21-2024,TX,Lake Pat Cleburne,73.1,32.30207,-97.4314,5511586,2024-09-15,2024-09-21,Lake Pat Cleburne </br> 73.1%
Sep-15-2024 to Sep-21-2024,TX,Tradinghouse Creek Reservoir,52.16,31.5641,-96.9607,5513974,2024-09-15,2024-09-21,Tradinghouse Creek Reservoir </br> 52.16%
Sep-15-2024 to Sep-21-2024,TX,E Hubbard Creek Reservoir,1.11,32.80802,-98.979,5525777,2024-09-15,2024-09-21,E Hubbard Creek Reservoir </br> 1.11%
