date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Jul-14-2024 to Jul-20-2024,MN,Big Birch Lake,0.95,45.77879,-94.7497,4978640,2024-07-14,2024-07-20,Big Birch Lake </br> 0.95%
Jul-14-2024 to Jul-20-2024,MN,Lake Osakis,27.77,45.90299,-95.1172,4980330,2024-07-14,2024-07-20,Lake Osakis </br> 27.77%
Jul-14-2024 to Jul-20-2024,MN,Grand Lake,17.12,45.43684,-94.3369,4981198,2024-07-14,2024-07-20,Grand Lake </br> 17.12%
Jul-14-2024 to Jul-20-2024,MN,Pearl Lake,38.99,45.399,-94.3063,4981268,2024-07-14,2024-07-20,Pearl Lake </br> 38.99%
Jul-14-2024 to Jul-20-2024,ME,Grand Lake,0.44,45.71273,-67.7984,5194604,2024-07-14,2024-07-20,Grand Lake </br> 0.44%
Jul-14-2024 to Jul-20-2024,ME,Brackett Lake,1.12,45.74557,-67.8607,5194620,2024-07-14,2024-07-20,Brackett Lake </br> 1.12%
Jul-14-2024 to Jul-20-2024,ME,Spednic Lake,0.72,45.60715,-67.5866,5194634,2024-07-14,2024-07-20,Spednic Lake </br> 0.72%
Jul-14-2024 to Jul-20-2024,ME,East Musquash Lake,0.67,45.40914,-67.8006,5195104,2024-07-14,2024-07-20,East Musquash Lake </br> 0.67%
Jul-14-2024 to Jul-20-2024,ME,Pleasant Lake,0.33,45.35434,-67.9192,5195160,2024-07-14,2024-07-20,Pleasant Lake </br> 0.33%
Jul-14-2024 to Jul-20-2024,ME,West Musquash Lake,0.75,45.33495,-67.8322,5195184,2024-07-14,2024-07-20,West Musquash Lake </br> 0.75%
Jul-14-2024 to Jul-20-2024,ME,Big Lake,1.08,45.25976,-67.537,5195222,2024-07-14,2024-07-20,Big Lake </br> 1.08%
Jul-14-2024 to Jul-20-2024,ME,Lewy Lake,0.66,45.17621,-67.6745,5195294,2024-07-14,2024-07-20,Lewy Lake </br> 0.66%
Jul-14-2024 to Jul-20-2024,ME,Wabassus Lake,1.25,45.15288,-67.8832,5195346,2024-07-14,2024-07-20,Wabassus Lake </br> 1.25%
Jul-14-2024 to Jul-20-2024,ME,Upper Sysladobsis Lake,0.61,45.3018,-68.1259,5197464,2024-07-14,2024-07-20,Upper Sysladobsis Lake </br> 0.61%
Jul-14-2024 to Jul-20-2024,ME,Alford Lake,2.35,44.23736,-69.2158,5202150,2024-07-14,2024-07-20,Alford Lake </br> 2.35%
Jul-14-2024 to Jul-20-2024,ME,Damariscotta lake,0.86,44.14691,-69.4864,5202226,2024-07-14,2024-07-20,Damariscotta lake </br> 0.86%
Jul-14-2024 to Jul-20-2024,ME,Pemaquid Pond,2.35,44.05099,-69.4521,5202348,2024-07-14,2024-07-20,Pemaquid Pond </br> 2.35%
Jul-14-2024 to Jul-20-2024,ME,Sheepscot Pond,2.79,44.3617,-69.4304,5203442,2024-07-14,2024-07-20,Sheepscot Pond </br> 2.79%
Jul-14-2024 to Jul-20-2024,OH,Williams Lake,1.03,40.22616,-82.9658,5212313,2024-07-14,2024-07-20,Williams Lake </br> 1.03%
Jul-14-2024 to Jul-20-2024,OH,Hoover Reservoir,43.2,40.16639,-82.8791,5212351,2024-07-14,2024-07-20,Hoover Reservoir </br> 43.2%
Jul-14-2024 to Jul-20-2024,OH,Rocky Fork Lake,5.4,39.18619,-83.4833,5231452,2024-07-14,2024-07-20,Rocky Fork Lake </br> 5.4%
Jul-14-2024 to Jul-20-2024,CO,Elevenmile Canyon Reservoir,5.57,38.93011,-105.519,5241028,2024-07-14,2024-07-20,Elevenmile Canyon Reservoir </br> 5.57%
Jul-14-2024 to Jul-20-2024,TX,Lake Cherokee,0.53,32.35682,-94.6626,5278062,2024-07-14,2024-07-20,Lake Cherokee </br> 0.53%
Jul-14-2024 to Jul-20-2024,TX,Martin Lake,5.79,32.23937,-94.576,5278224,2024-07-14,2024-07-20,Martin Lake </br> 5.79%
Jul-14-2024 to Jul-20-2024,TX,Lake Murvaul,24.87,32.03817,-94.4609,5278562,2024-07-14,2024-07-20,Lake Murvaul </br> 24.87%
Jul-14-2024 to Jul-20-2024,TX,Willow Lake,12.25,28.42547,-97.2739,5289007,2024-07-14,2024-07-20,Willow Lake </br> 12.25%
Jul-14-2024 to Jul-20-2024,TX,Monticello Reservoir,0.47,33.06119,-95.0557,5292281,2024-07-14,2024-07-20,Monticello Reservoir </br> 0.47%
Jul-14-2024 to Jul-20-2024,TX,Case Lake,4.02,32.87821,-95.598,5292739,2024-07-14,2024-07-20,Case Lake </br> 4.02%
Jul-14-2024 to Jul-20-2024,SD,Belle Fourche Reservoir,1.42,44.7342,-103.705,5451158,2024-07-14,2024-07-20,Belle Fourche Reservoir </br> 1.42%
Jul-14-2024 to Jul-20-2024,TX,Fort Phantom Hill Lake,45.32,32.58679,-99.6865,5489185,2024-07-14,2024-07-20,Fort Phantom Hill Lake </br> 45.32%
Jul-14-2024 to Jul-20-2024,TX,Lake Graham,2.08,33.15776,-98.6312,5494328,2024-07-14,2024-07-20,Lake Graham </br> 2.08%
Jul-14-2024 to Jul-20-2024,TX,Palo Pinto Creek Reservoir,17.44,32.63983,-98.3073,5495308,2024-07-14,2024-07-20,Palo Pinto Creek Reservoir </br> 17.44%
Jul-14-2024 to Jul-20-2024,TX,Safe Shutdown Impoundment,7.93,32.30943,-97.78,5511582,2024-07-14,2024-07-20,Safe Shutdown Impoundment </br> 7.93%
Jul-14-2024 to Jul-20-2024,TX,Lake Pat Cleburne,63.23,32.30207,-97.4314,5511586,2024-07-14,2024-07-20,Lake Pat Cleburne </br> 63.23%
Jul-14-2024 to Jul-20-2024,TX,Tradinghouse Creek Reservoir,40.84,31.5641,-96.9607,5513974,2024-07-14,2024-07-20,Tradinghouse Creek Reservoir </br> 40.84%
Jul-14-2024 to Jul-20-2024,TX,E Hubbard Creek Reservoir,0.64,32.80802,-98.979,5525777,2024-07-14,2024-07-20,E Hubbard Creek Reservoir </br> 0.64%
Jul-14-2024 to Jul-20-2024,TX,Waco Lake,53.03,31.56888,-97.2339,5531262,2024-07-14,2024-07-20,Waco Lake </br> 53.03%
Jul-14-2024 to Jul-20-2024,TX,Somerville Lake,34.12,30.31096,-96.587,5569731,2024-07-14,2024-07-20,Somerville Lake </br> 34.12%
Jul-14-2024 to Jul-20-2024,TX,Lake Limestone,18.11,31.40082,-96.3455,5575089,2024-07-14,2024-07-20,Lake Limestone </br> 18.11%
Jul-14-2024 to Jul-20-2024,TX,Lake J B Thomas,1.16,32.58362,-101.16,5632093,2024-07-14,2024-07-20,Lake J B Thomas </br> 1.16%
Jul-14-2024 to Jul-20-2024,TX,Granger Lake,45.12,30.69712,-97.3596,5670421,2024-07-14,2024-07-20,Granger Lake </br> 45.12%
Jul-14-2024 to Jul-20-2024,TX,Twin Buttes Reservoir,9.92,31.35291,-100.545,5702167,2024-07-14,2024-07-20,Twin Buttes Reservoir </br> 9.92%
Jul-14-2024 to Jul-20-2024,TX,E V Spence Reservoir,4.94,31.93491,-100.579,5722027,2024-07-14,2024-07-20,E V Spence Reservoir </br> 4.94%
Jul-14-2024 to Jul-20-2024,TX,Brownwood Lake,2.48,31.84974,-99.0417,5734861,2024-07-14,2024-07-20,Brownwood Lake </br> 2.48%
Jul-14-2024 to Jul-20-2024,TX,Brady Reservoir,78.91,31.13857,-99.4122,5753298,2024-07-14,2024-07-20,Brady Reservoir </br> 78.91%
Jul-14-2024 to Jul-20-2024,TX,Buchanan Lake,2.07,30.81578,-98.4226,5756886,2024-07-14,2024-07-20,Buchanan Lake </br> 2.07%
Jul-14-2024 to Jul-20-2024,TX,Lake Lyndon B Johnson,4.11,30.57987,-98.3873,5756952,2024-07-14,2024-07-20,Lake Lyndon B Johnson </br> 4.11%
Jul-14-2024 to Jul-20-2024,TX,Cedar Creek Reservoir,44.76,29.93032,-96.734,5791260,2024-07-14,2024-07-20,Cedar Creek Reservoir </br> 44.76%
Jul-14-2024 to Jul-20-2024,NH,Bow Lake,1.82,43.24804,-71.1809,5846926,2024-07-14,2024-07-20,Bow Lake </br> 1.82%
Jul-14-2024 to Jul-20-2024,MA,Snipatuit Pond,1.13,41.77404,-70.8625,5877705,2024-07-14,2024-07-20,Snipatuit Pond </br> 1.13%
Jul-14-2024 to Jul-20-2024,MA,Mashpee & Wakeby Ponds,1.6,41.66746,-70.486,5878245,2024-07-14,2024-07-20,Mashpee & Wakeby Ponds </br> 1.6%
Jul-14-2024 to Jul-20-2024,MA,North Watuppa Lake,2.87,41.70722,-71.1059,5880789,2024-07-14,2024-07-20,North Watuppa Lake </br> 2.87%
Jul-14-2024 to Jul-20-2024,MA,Copicut Reservoir,7.18,41.70877,-71.0361,5880839,2024-07-14,2024-07-20,Copicut Reservoir </br> 7.18%
Jul-14-2024 to Jul-20-2024,MA,South Watuppa Pond,84.41,41.66438,-71.1264,5880937,2024-07-14,2024-07-20,South Watuppa Pond </br> 84.41%
Jul-14-2024 to Jul-20-2024,MA,Squibnocket Pond,1.48,41.31726,-70.7861,5882095,2024-07-14,2024-07-20,Squibnocket Pond </br> 1.48%
Jul-14-2024 to Jul-20-2024,KS,Webster Reservoir,55.46,39.39323,-99.4549,5943595,2024-07-14,2024-07-20,Webster Reservoir </br> 55.46%
Jul-14-2024 to Jul-20-2024,MO,Silver Lake Pool,7.54,39.6138,-93.1748,5967404,2024-07-14,2024-07-20,Silver Lake Pool </br> 7.54%
Jul-14-2024 to Jul-20-2024,OK,Lake Konawa,5.16,34.96402,-96.7134,6027864,2024-07-14,2024-07-20,Lake Konawa </br> 5.16%
Jul-14-2024 to Jul-20-2024,OK,Wister Lake,9.46,34.93087,-94.7591,6043008,2024-07-14,2024-07-20,Wister Lake </br> 9.46%
Jul-14-2024 to Jul-20-2024,MA,Assawompset Pond,0.64,41.83663,-70.9148,6126157,2024-07-14,2024-07-20,Assawompset Pond </br> 0.64%
Jul-14-2024 to Jul-20-2024,MA,Long Pond,0.64,41.80145,-70.9446,6126185,2024-07-14,2024-07-20,Long Pond </br> 0.64%
Jul-14-2024 to Jul-20-2024,MA,Great Quittacas Pond,1.32,41.80042,-70.8974,6126199,2024-07-14,2024-07-20,Great Quittacas Pond </br> 1.32%
Jul-14-2024 to Jul-20-2024,RI,Scituate Reservoir,2.4,41.80816,-71.5957,6127173,2024-07-14,2024-07-20,Scituate Reservoir </br> 2.4%
Jul-14-2024 to Jul-20-2024,RI,Scituate Reservoir,1.58,41.77251,-71.611,6127281,2024-07-14,2024-07-20,Scituate Reservoir </br> 1.58%
Jul-14-2024 to Jul-20-2024,RI,Worden Pond,2.09,41.43915,-71.5749,6140554,2024-07-14,2024-07-20,Worden Pond </br> 2.09%
Jul-14-2024 to Jul-20-2024,RI,Watchaug Pond,1.11,41.38404,-71.6911,6140612,2024-07-14,2024-07-20,Watchaug Pond </br> 1.11%
Jul-14-2024 to Jul-20-2024,RI,Ninigret Pond,0.63,41.3612,-71.654,6140634,2024-07-14,2024-07-20,Ninigret Pond </br> 0.63%
Jul-14-2024 to Jul-20-2024,MA,Webster Lake,2.56,42.04088,-71.8446,6144103,2024-07-14,2024-07-20,Webster Lake </br> 2.56%
Jul-14-2024 to Jul-20-2024,CT,Lake Gaillard,1.93,41.34944,-72.7758,6176462,2024-07-14,2024-07-20,Lake Gaillard </br> 1.93%
Jul-14-2024 to Jul-20-2024,NY,Ashokan Reservoir,2.14,41.97614,-74.1522,6191412,2024-07-14,2024-07-20,Ashokan Reservoir </br> 2.14%
Jul-14-2024 to Jul-20-2024,NY,Ashokan Reservoir,1.55,41.95886,-74.243,6191414,2024-07-14,2024-07-20,Ashokan Reservoir </br> 1.55%
Jul-14-2024 to Jul-20-2024,NY,Rondout Reservoir,1.71,41.82605,-74.4718,6199522,2024-07-14,2024-07-20,Rondout Reservoir </br> 1.71%
Jul-14-2024 to Jul-20-2024,NY,Orange Lake,69.2,41.54905,-74.1036,6213032,2024-07-14,2024-07-20,Orange Lake </br> 69.2%
Jul-14-2024 to Jul-20-2024,NY,Kensico Reservoir,1.38,41.08937,-73.7455,6240309,2024-07-14,2024-07-20,Kensico Reservoir </br> 1.38%
Jul-14-2024 to Jul-20-2024,NY,Greenwood Lake,29.54,41.18539,-74.322,6244708,2024-07-14,2024-07-20,Greenwood Lake </br> 29.54%
Jul-14-2024 to Jul-20-2024,NJ,Wanaque Reservoir,7.13,41.07097,-74.2924,6244860,2024-07-14,2024-07-20,Wanaque Reservoir </br> 7.13%
Jul-14-2024 to Jul-20-2024,NJ,Boonton Reservoir,11.45,40.88257,-74.4082,6248826,2024-07-14,2024-07-20,Boonton Reservoir </br> 11.45%
Jul-14-2024 to Jul-20-2024,GA,Lake Tobesofkee,2.58,32.83627,-83.8092,6339936,2024-07-14,2024-07-20,Lake Tobesofkee </br> 2.58%
Jul-14-2024 to Jul-20-2024,GA,Carters Lake,2.2,34.61776,-84.6338,6479321,2024-07-14,2024-07-20,Carters Lake </br> 2.2%
Jul-14-2024 to Jul-20-2024,GA,Lake Sidney Lanier,0.81,34.20748,-84.0463,6495106,2024-07-14,2024-07-20,Lake Sidney Lanier </br> 0.81%
Jul-14-2024 to Jul-20-2024,MN,Albert Lea Lake,62.58,43.63017,-93.313,6558643,2024-07-14,2024-07-20,Albert Lea Lake </br> 62.58%
Jul-14-2024 to Jul-20-2024,IA,Clear Lake,57.34,43.12445,-93.4212,6565809,2024-07-14,2024-07-20,Clear Lake </br> 57.34%
Jul-14-2024 to Jul-20-2024,MN,Lake Sarah,15.5,44.15423,-95.7673,6579638,2024-07-14,2024-07-20,Lake Sarah </br> 15.5%
Jul-14-2024 to Jul-20-2024,MN,Wildlife Impoundment,80.5,43.8772,-95.4536,6580624,2024-07-14,2024-07-20,Wildlife Impoundment </br> 80.5%
Jul-14-2024 to Jul-20-2024,MN,West Graham Lake,44.59,43.8022,-95.5144,6580706,2024-07-14,2024-07-20,West Graham Lake </br> 44.59%
Jul-14-2024 to Jul-20-2024,MN,Heron Lake,55.68,43.77322,-95.266,6580726,2024-07-14,2024-07-20,Heron Lake </br> 55.68%
Jul-14-2024 to Jul-20-2024,MN,South Heron Lake,55.46,43.72304,-95.2352,6580736,2024-07-14,2024-07-20,South Heron Lake </br> 55.46%
Jul-14-2024 to Jul-20-2024,IA,Silver Lake,65.47,43.03273,-94.887200000000007,6586887,2024-07-14,2024-07-20,Silver Lake </br> 65.47%
Jul-14-2024 to Jul-20-2024,MN,Bright Lake,83,43.56051,-94.578,6590532,2024-07-14,2024-07-20,Bright Lake </br> 83%
Jul-14-2024 to Jul-20-2024,IA,Storm Lake,11.32,42.62603,-95.2064,6606076,2024-07-14,2024-07-20,Storm Lake </br> 11.32%
Jul-14-2024 to Jul-20-2024,IA,Arrowhead Lake,39.01,42.29821,-95.0255,6608534,2024-07-14,2024-07-20,Arrowhead Lake </br> 39.01%
Jul-14-2024 to Jul-20-2024,MN,Lake Traverse,61.04,45.80034,-96.6049,6639922,2024-07-14,2024-07-20,Lake Traverse </br> 61.04%
Jul-14-2024 to Jul-20-2024,MN,Lake Traverse,54.36,45.70447,-96.7311,6640180,2024-07-14,2024-07-20,Lake Traverse </br> 54.36%
Jul-14-2024 to Jul-20-2024,MN,Lightning Lake,61.79,46.06931,-96.0848,6644772,2024-07-14,2024-07-20,Lightning Lake </br> 61.79%
Jul-14-2024 to Jul-20-2024,MN,East Toqua Lake,59.3,45.56135,-96.444,6646370,2024-07-14,2024-07-20,East Toqua Lake </br> 59.3%
Jul-14-2024 to Jul-20-2024,MN,Many Point Lake,1.7,47.07621,-95.537,6652551,2024-07-14,2024-07-20,Many Point Lake </br> 1.7%
Jul-14-2024 to Jul-20-2024,MN,Round Lake,0.87,47.03807,-95.5421,6652777,2024-07-14,2024-07-20,Round Lake </br> 0.87%
Jul-14-2024 to Jul-20-2024,MN,Upper Cormorant Lake,25.96,46.77885,-96.1314,6653711,2024-07-14,2024-07-20,Upper Cormorant Lake </br> 25.96%
Jul-14-2024 to Jul-20-2024,MN,Big Cormorant Lake,1.91,46.76731,-96.0584,6653737,2024-07-14,2024-07-20,Big Cormorant Lake </br> 1.91%
Jul-14-2024 to Jul-20-2024,MN,Lake Ida,12.58,46.73221,-96.0988,6653905,2024-07-14,2024-07-20,Lake Ida </br> 12.58%
Jul-14-2024 to Jul-20-2024,MN,Prairie Lake,4.44,46.60131,-96.0719,6654109,2024-07-14,2024-07-20,Prairie Lake </br> 4.44%
Jul-14-2024 to Jul-20-2024,MN,Flat Lake,76.25,46.97471,-95.6549,6654439,2024-07-14,2024-07-20,Flat Lake </br> 76.25%
Jul-14-2024 to Jul-20-2024,MN,Tamarac Lake,22.23,46.92495,-95.6742,6654571,2024-07-14,2024-07-20,Tamarac Lake </br> 22.23%
Jul-14-2024 to Jul-20-2024,MN,Island Lake,4.08,46.9301,-95.5319,6654581,2024-07-14,2024-07-20,Island Lake </br> 4.08%
Jul-14-2024 to Jul-20-2024,MN,Height of Land Lake,5.44,46.89143,-95.6066,6654673,2024-07-14,2024-07-20,Height of Land Lake </br> 5.44%
Jul-14-2024 to Jul-20-2024,MN,Cotton Lake,0.95,46.88281,-95.6982,6654733,2024-07-14,2024-07-20,Cotton Lake </br> 0.95%
Jul-14-2024 to Jul-20-2024,MN,Floyd Lake,2.81,46.87126,-95.8578,6654769,2024-07-14,2024-07-20,Floyd Lake </br> 2.81%
Jul-14-2024 to Jul-20-2024,MN,Toad Lake,11.39,46.86524,-95.4908,6654805,2024-07-14,2024-07-20,Toad Lake </br> 11.39%
Jul-14-2024 to Jul-20-2024,MN,Detroit Lake,0.72,46.7891,-95.8317,6655119,2024-07-14,2024-07-20,Detroit Lake </br> 0.72%
Jul-14-2024 to Jul-20-2024,MN,Lake Sallie,1.61,46.77095,-95.8956,6655199,2024-07-14,2024-07-20,Lake Sallie </br> 1.61%
Jul-14-2024 to Jul-20-2024,MN,Lake Maud,0.63,46.74697,-95.9839,6655293,2024-07-14,2024-07-20,Lake Maud </br> 0.63%
Jul-14-2024 to Jul-20-2024,MN,Lake Melissa,0.44,46.7423,-95.8974,6655307,2024-07-14,2024-07-20,Lake Melissa </br> 0.44%
Jul-14-2024 to Jul-20-2024,MN,Pelican Lake,0.26,46.70574,-95.9825,6655435,2024-07-14,2024-07-20,Pelican Lake </br> 0.26%
Jul-14-2024 to Jul-20-2024,MN,Rose Lake,0.37,46.67387,-95.7467,6655603,2024-07-14,2024-07-20,Rose Lake </br> 0.37%
Jul-14-2024 to Jul-20-2024,MN,Lake Franklin,0.16,46.6431,-95.9727,6655725,2024-07-14,2024-07-20,Lake Franklin </br> 0.16%
Jul-14-2024 to Jul-20-2024,MN,Big Pine Lake,38.61,46.6091,-95.4954,6655827,2024-07-14,2024-07-20,Big Pine Lake </br> 38.61%
Jul-14-2024 to Jul-20-2024,MN,Little McDonald Lake,0.2,46.61089,-95.7038,6655871,2024-07-14,2024-07-20,Little McDonald Lake </br> 0.2%
Jul-14-2024 to Jul-20-2024,MN,Big McDonald Lake,0.09,46.58107,-95.767,6656013,2024-07-14,2024-07-20,Big McDonald Lake </br> 0.09%
Jul-14-2024 to Jul-20-2024,MN,West McDonald Lake,0.1,46.58204,-95.7887,6656023,2024-07-14,2024-07-20,West McDonald Lake </br> 0.1%
Jul-14-2024 to Jul-20-2024,MN,Marion Lake,1.55,46.53074,-95.6554,6656233,2024-07-14,2024-07-20,Marion Lake </br> 1.55%
Jul-14-2024 to Jul-20-2024,MN,Mud Lake,14.71,46.63356,-95.5605,6656797,2024-07-14,2024-07-20,Mud Lake </br> 14.71%
Jul-14-2024 to Jul-20-2024,MN,Lake Jewett,0.85,46.41194,-96.0501,6657425,2024-07-14,2024-07-20,Lake Jewett </br> 0.85%
Jul-14-2024 to Jul-20-2024,MN,Buchanan Lake,7.13,46.44965,-95.5553,6658499,2024-07-14,2024-07-20,Buchanan Lake </br> 7.13%
Jul-14-2024 to Jul-20-2024,MN,Long Lake,78.9,46.45119,-95.6347,6658507,2024-07-14,2024-07-20,Long Lake </br> 78.9%
Jul-14-2024 to Jul-20-2024,MN,Walker Lake,8.12,46.43529,-95.6774,6658543,2024-07-14,2024-07-20,Walker Lake </br> 8.12%
Jul-14-2024 to Jul-20-2024,MN,Otter Tail Lake,0.24,46.39913,-95.6616,6658551,2024-07-14,2024-07-20,Otter Tail Lake </br> 0.24%
Jul-14-2024 to Jul-20-2024,MN,Fish Lake,6.93,46.35723,-95.9298,6658667,2024-07-14,2024-07-20,Fish Lake </br> 6.93%
Jul-14-2024 to Jul-20-2024,MN,East Lost Lake,2.93,46.35794,-95.7784,6658673,2024-07-14,2024-07-20,East Lost Lake </br> 2.93%
Jul-14-2024 to Jul-20-2024,MN,Lake Blanche,0.31,46.34794,-95.6593,6658711,2024-07-14,2024-07-20,Lake Blanche </br> 0.31%
Jul-14-2024 to Jul-20-2024,MN,West Battle Lake,0.24,46.29477,-95.6589,6658833,2024-07-14,2024-07-20,West Battle Lake </br> 0.24%
Jul-14-2024 to Jul-20-2024,MN,East Battle Lake,0.44,46.29551,-95.5496,6658837,2024-07-14,2024-07-20,East Battle Lake </br> 0.44%
Jul-14-2024 to Jul-20-2024,MN,Wall Lake,1.74,46.27333,-95.9643,6658861,2024-07-14,2024-07-20,Wall Lake </br> 1.74%
Jul-14-2024 to Jul-20-2024,MN,Clitherall Lake,0.56,46.25042,-95.6664,6658899,2024-07-14,2024-07-20,Clitherall Lake </br> 0.56%
Jul-14-2024 to Jul-20-2024,ND,Grass Lake,30,46.09872,-97.2381,6675304,2024-07-14,2024-07-20,Grass Lake </br> 30%
Jul-14-2024 to Jul-20-2024,MN,Albert Lake,3.96,46.92656,-95.7564,6689713,2024-07-14,2024-07-20,Albert Lake </br> 3.96%
Jul-14-2024 to Jul-20-2024,ME,Webb Lake,1.05,44.69607,-70.4478,6709789,2024-07-14,2024-07-20,Webb Lake </br> 1.05%
Jul-14-2024 to Jul-20-2024,ME,Ellis Pond,1.14,44.66007,-70.6759,6709797,2024-07-14,2024-07-20,Ellis Pond </br> 1.14%
Jul-14-2024 to Jul-20-2024,ME,Sabattus Pond,65.77,44.1467,-70.0984,6711483,2024-07-14,2024-07-20,Sabattus Pond </br> 65.77%
Jul-14-2024 to Jul-20-2024,ME,Lake Auburn,0.65,44.14685,-70.2526,6711485,2024-07-14,2024-07-20,Lake Auburn </br> 0.65%
Jul-14-2024 to Jul-20-2024,ME,Thompson Lake,0.6,44.0723,-70.4889,6711523,2024-07-14,2024-07-20,Thompson Lake </br> 0.6%
Jul-14-2024 to Jul-20-2024,ME,Taylor Pond,0.63,44.10628,-70.2794,6711533,2024-07-14,2024-07-20,Taylor Pond </br> 0.63%
Jul-14-2024 to Jul-20-2024,ME,Pleasant Lake,0.65,44.03691,-70.5249,6718889,2024-07-14,2024-07-20,Pleasant Lake </br> 0.65%
Jul-14-2024 to Jul-20-2024,ME,Brandy Pond,0.78,43.95544,-70.5897,6719641,2024-07-14,2024-07-20,Brandy Pond </br> 0.78%
Jul-14-2024 to Jul-20-2024,ME,Peabody Pond,1.76,43.94445,-70.6877,6719667,2024-07-14,2024-07-20,Peabody Pond </br> 1.76%
Jul-14-2024 to Jul-20-2024,ME,Panther Pond,0.59,43.92643,-70.4679,6719681,2024-07-14,2024-07-20,Panther Pond </br> 0.59%
Jul-14-2024 to Jul-20-2024,ME,Sebago Lake Basin,1.14,43.85611,-70.5483,6719717,2024-07-14,2024-07-20,Sebago Lake Basin </br> 1.14%
Jul-14-2024 to Jul-20-2024,ME,Upper Bay,2.01,43.87862,-70.4132,6719733,2024-07-14,2024-07-20,Upper Bay </br> 2.01%
Jul-14-2024 to Jul-20-2024,NH,Squam Lake,1.01,43.75096,-71.5248,6729259,2024-07-14,2024-07-20,Squam Lake </br> 1.01%
Jul-14-2024 to Jul-20-2024,NH,Newfound Lake,1.52,43.6602,-71.7686,6729343,2024-07-14,2024-07-20,Newfound Lake </br> 1.52%
Jul-14-2024 to Jul-20-2024,NH,Lake Waukewan,1.43,43.66188,-71.5318,6738156,2024-07-14,2024-07-20,Lake Waukewan </br> 1.43%
Jul-14-2024 to Jul-20-2024,NH,Lake Wentworth,0.81,43.59693,-71.1569,6738198,2024-07-14,2024-07-20,Lake Wentworth </br> 0.81%
Jul-14-2024 to Jul-20-2024,NH,Merrymeeting Lake,4.14,43.48774,-71.1571,6738920,2024-07-14,2024-07-20,Merrymeeting Lake </br> 4.14%
Jul-14-2024 to Jul-20-2024,NH,Webster Lake,1.73,43.47029,-71.6865,6738922,2024-07-14,2024-07-20,Webster Lake </br> 1.73%
Jul-14-2024 to Jul-20-2024,NH,Pleasant Lake,1.51,43.42593,-71.9534,6760512,2024-07-14,2024-07-20,Pleasant Lake </br> 1.51%
Jul-14-2024 to Jul-20-2024,WI,Presque Isle Lake,0.75,46.22258,-89.7798,6792133,2024-07-14,2024-07-20,Presque Isle Lake </br> 0.75%
Jul-14-2024 to Jul-20-2024,WI,Nocquebay Lake 118,1.9,45.25674,-87.9077,6818344,2024-07-14,2024-07-20,Nocquebay Lake 118 </br> 1.9%
Jul-14-2024 to Jul-20-2024,WI,White Potato Lake,3.27,45.14429,-88.2108,6819818,2024-07-14,2024-07-20,White Potato Lake </br> 3.27%
Jul-14-2024 to Jul-20-2024,MI,Ned Lake,4.07,46.44994,-88.3319,6829781,2024-07-14,2024-07-20,Ned Lake </br> 4.07%
Jul-14-2024 to Jul-20-2024,MI,Michigamme Reservoir,2.26,46.17884,-88.2104,6830759,2024-07-14,2024-07-20,Michigamme Reservoir </br> 2.26%
Jul-14-2024 to Jul-20-2024,MI,Fumee Lake,28.96,45.82632,-87.9747,6840347,2024-07-14,2024-07-20,Fumee Lake </br> 28.96%
Jul-14-2024 to Jul-20-2024,WI,Halsey Lake,67.52,45.84794,-88.6328,6842481,2024-07-14,2024-07-20,Halsey Lake </br> 67.52%
Jul-14-2024 to Jul-20-2024,MI,Lake Antoine,3.05,45.83705,-88.0323,6842499,2024-07-14,2024-07-20,Lake Antoine </br> 3.05%
Jul-14-2024 to Jul-20-2024,WI,Lake Butte des Morts,45.2,44.06998,-88.6385,6863055,2024-07-14,2024-07-20,Lake Butte des Morts </br> 45.2%
Jul-14-2024 to Jul-20-2024,WI,Puckaway Lake,19.57,43.75654,-89.1711,6866527,2024-07-14,2024-07-20,Puckaway Lake </br> 19.57%
Jul-14-2024 to Jul-20-2024,WI,Mason Lake,53.98,43.65788,-89.6085,6866613,2024-07-14,2024-07-20,Mason Lake </br> 53.98%
Jul-14-2024 to Jul-20-2024,VA,Claytor Lake,1.85,37.04966,-80.6399,6883548,2024-07-14,2024-07-20,Claytor Lake </br> 1.85%
Jul-14-2024 to Jul-20-2024,MN,Geneva Lake,71.72,43.79228,-93.2734,7014901,2024-07-14,2024-07-20,Geneva Lake </br> 71.72%
Jul-14-2024 to Jul-20-2024,MN,Upper Rice Lake,4.4,47.39444,-95.2952,7027747,2024-07-14,2024-07-20,Upper Rice Lake </br> 4.4%
Jul-14-2024 to Jul-20-2024,MN,Roy Lake,10.94,47.31736,-95.5519,7028003,2024-07-14,2024-07-20,Roy Lake </br> 10.94%
Jul-14-2024 to Jul-20-2024,MN,North Twin Lake,11.71,47.25637,-95.645,7028251,2024-07-14,2024-07-20,North Twin Lake </br> 11.71%
Jul-14-2024 to Jul-20-2024,MN,South Twin Lake,3.63,47.23271,-95.6449,7028377,2024-07-14,2024-07-20,South Twin Lake </br> 3.63%
Jul-14-2024 to Jul-20-2024,MN,Tulaby Lake,17.29,47.15106,-95.6037,7029157,2024-07-14,2024-07-20,Tulaby Lake </br> 17.29%
Jul-14-2024 to Jul-20-2024,MN,White Earth Lake,0.8,47.12738,-95.7553,7029221,2024-07-14,2024-07-20,White Earth Lake </br> 0.8%
