date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Sep-22-2024 to Sep-28-2024,CO,Chatfield Lake,1.81,39.54464,-105.067,188031,2024-09-22,2024-09-28,Chatfield Lake </br> 1.81%
Sep-22-2024 to Sep-28-2024,TX,Sal del Ray,1.51,26.5372,-98.0564,201345,2024-09-22,2024-09-28,Sal del Ray </br> 1.51%
Sep-22-2024 to Sep-28-2024,TX,La Sal Vieja,1.7,26.53074,-97.8765,202621,2024-09-22,2024-09-28,La Sal Vieja </br> 1.7%
Sep-22-2024 to Sep-28-2024,TX,Unit Number Two,99.93,26.4129,-97.9464,204341,2024-09-22,2024-09-28,Unit Number Two </br> 99.93%
Sep-22-2024 to Sep-28-2024,TX,Laguna Atascosa,18.38,26.23655,-97.3888,204781,2024-09-22,2024-09-28,Laguna Atascosa </br> 18.38%
Sep-22-2024 to Sep-28-2024,TX,Reservoir Number One,99.47,26.0565,-97.7273,205377,2024-09-22,2024-09-28,Reservoir Number One </br> 99.47%
Sep-22-2024 to Sep-28-2024,TX,Resaca de La Palma Reservoir,99.96,25.97196,-97.5511,207611,2024-09-22,2024-09-28,Resaca de La Palma Reservoir </br> 99.96%
Sep-22-2024 to Sep-28-2024,CO,Jackson Reservoir,84.13,40.39189,-104.074,224233,2024-09-22,2024-09-28,Jackson Reservoir </br> 84.13%
Sep-22-2024 to Sep-28-2024,CO,Riverside Reservoir,50.51,40.33816,-104.263,224311,2024-09-22,2024-09-28,Riverside Reservoir </br> 50.51%
Sep-22-2024 to Sep-28-2024,CO,Lower Latham Reservoir,80.02,40.34583,-104.639,224361,2024-09-22,2024-09-28,Lower Latham Reservoir </br> 80.02%
Sep-22-2024 to Sep-28-2024,CO,Empire Reservoir,77.25,40.2678,-104.163,224443,2024-09-22,2024-09-28,Empire Reservoir </br> 77.25%
Sep-22-2024 to Sep-28-2024,CO,Milton Reservoir,44.2,40.2264,-104.642,224573,2024-09-22,2024-09-28,Milton Reservoir </br> 44.2%
Sep-22-2024 to Sep-28-2024,CO,Standley Lake,3.67,39.86374,-105.124,228235,2024-09-22,2024-09-28,Standley Lake </br> 3.67%
Sep-22-2024 to Sep-28-2024,CO,Barr Lake,28.89,39.94319,-104.764,228919,2024-09-22,2024-09-28,Barr Lake </br> 28.89%
Sep-22-2024 to Sep-28-2024,CO,Cherry Creek Lake,11.46,39.64032,-104.855,229217,2024-09-22,2024-09-28,Cherry Creek Lake </br> 11.46%
Sep-22-2024 to Sep-28-2024,OK,Lake Hefner,11.4,35.56682,-97.5951,253350,2024-09-22,2024-09-28,Lake Hefner </br> 11.4%
Sep-22-2024 to Sep-28-2024,MI,Round Lake,2.2,46.15092,-86.7447,271501,2024-09-22,2024-09-28,Round Lake </br> 2.2%
Sep-22-2024 to Sep-28-2024,OK,Shell Lake,62.49,36.19126,-96.1797,368347,2024-09-22,2024-09-28,Shell Lake </br> 62.49%
Sep-22-2024 to Sep-28-2024,OK,Webbers Falls Reservoir,1.82,35.60737,-95.221,381408,2024-09-22,2024-09-28,Webbers Falls Reservoir </br> 1.82%
Sep-22-2024 to Sep-28-2024,OK,Canton Lake,80.31,36.12569,-98.6147,389774,2024-09-22,2024-09-28,Canton Lake </br> 80.31%
Sep-22-2024 to Sep-28-2024,OK,Tenkiller Lake,1.43,35.7169,-94.9482,399680,2024-09-22,2024-09-28,Tenkiller Lake </br> 1.43%
Sep-22-2024 to Sep-28-2024,OK,Tenkiller Ferry Lake,1.91,35.63059,-95.0342,402142,2024-09-22,2024-09-28,Tenkiller Ferry Lake </br> 1.91%
Sep-22-2024 to Sep-28-2024,OK,Lake Murray,2.62,34.07157,-97.0757,423160,2024-09-22,2024-09-28,Lake Murray </br> 2.62%
Sep-22-2024 to Sep-28-2024,OK,Stanley Draper Lake,5.41,35.35016,-97.356,481582,2024-09-22,2024-09-28,Stanley Draper Lake </br> 5.41%
Sep-22-2024 to Sep-28-2024,OK,Lake Thunderbird,63.62,35.23374,-97.2577,481656,2024-09-22,2024-09-28,Lake Thunderbird </br> 63.62%
Sep-22-2024 to Sep-28-2024,OK,Lake McMurtry,17.31,36.18245,-97.1858,491560,2024-09-22,2024-09-28,Lake McMurtry </br> 17.31%
Sep-22-2024 to Sep-28-2024,OK,Lake Carl Blackwell,59.91,36.13618,-97.228,491604,2024-09-22,2024-09-28,Lake Carl Blackwell </br> 59.91%
Sep-22-2024 to Sep-28-2024,OK,Lake McAlester,5.87,35.03047,-95.8296,510415,2024-09-22,2024-09-28,Lake McAlester </br> 5.87%
Sep-22-2024 to Sep-28-2024,OK,S Lake Eufaula,15.52,34.95741,-95.6102,513979,2024-09-22,2024-09-28,S Lake Eufaula </br> 15.52%
Sep-22-2024 to Sep-28-2024,OK,Dripping Springs Lake,2.1,35.56111,-96.1173,534887,2024-09-22,2024-09-28,Dripping Springs Lake </br> 2.1%
Sep-22-2024 to Sep-28-2024,OK,South Lake,1.72,34.0705,-95.4183,592596,2024-09-22,2024-09-28,South Lake </br> 1.72%
Sep-22-2024 to Sep-28-2024,OK,Pine Creek Reservoir,48.11,34.15248,-95.103,617546,2024-09-22,2024-09-28,Pine Creek Reservoir </br> 48.11%
Sep-22-2024 to Sep-28-2024,OK,Broken Bow Lake,1.9,34.21277,-94.6843,630011,2024-09-22,2024-09-28,Broken Bow Lake </br> 1.9%
Sep-22-2024 to Sep-28-2024,OK,Lake Ellsworth,52.11,34.82354,-98.3534,672210,2024-09-22,2024-09-28,Lake Ellsworth </br> 52.11%
Sep-22-2024 to Sep-28-2024,OK,Lake Lawtonka,61.32,34.75722,-98.5078,672260,2024-09-22,2024-09-28,Lake Lawtonka </br> 61.32%
Sep-22-2024 to Sep-28-2024,OK,Fort Cobb Reservoir,68.43,35.19674,-98.483,681831,2024-09-22,2024-09-28,Fort Cobb Reservoir </br> 68.43%
Sep-22-2024 to Sep-28-2024,ME,Long Lake,3.97,46.625,-69.3767,717696,2024-09-22,2024-09-28,Long Lake </br> 3.97%
Sep-22-2024 to Sep-28-2024,ME,Clear Lake,2.7,46.52027,-69.1287,717824,2024-09-22,2024-09-28,Clear Lake </br> 2.7%
Sep-22-2024 to Sep-28-2024,ME,Heron-Churchill Lakes,1.28,46.37289,-69.3412,719480,2024-09-22,2024-09-28,Heron-Churchill Lakes </br> 1.28%
Sep-22-2024 to Sep-28-2024,ME,Pleasant Lake,1.76,46.47316,-69.1799,719490,2024-09-22,2024-09-28,Pleasant Lake </br> 1.76%
Sep-22-2024 to Sep-28-2024,ME,Spider Lake,1.56,46.44826,-69.2087,719500,2024-09-22,2024-09-28,Spider Lake </br> 1.56%
Sep-22-2024 to Sep-28-2024,ME,Haymock Lake,0.92,46.30324,-69.1849,719644,2024-09-22,2024-09-28,Haymock Lake </br> 0.92%
Sep-22-2024 to Sep-28-2024,ME,Indian Pond,0.76,46.25543,-69.2934,719684,2024-09-22,2024-09-28,Indian Pond </br> 0.76%
Sep-22-2024 to Sep-28-2024,ME,Long Lake,1.39,47.20638,-68.241,723898,2024-09-22,2024-09-28,Long Lake </br> 1.39%
Sep-22-2024 to Sep-28-2024,ME,Mud Lake,0.93,47.15382,-68.292,723936,2024-09-22,2024-09-28,Mud Lake </br> 0.93%
Sep-22-2024 to Sep-28-2024,ME,Square Lake,1.4,47.06451,-68.4067,723938,2024-09-22,2024-09-28,Square Lake </br> 1.4%
Sep-22-2024 to Sep-28-2024,ME,Fish River Lake,3.34,46.82865,-68.7736,725058,2024-09-22,2024-09-28,Fish River Lake </br> 3.34%
Sep-22-2024 to Sep-28-2024,ME,Portage Lake,2.77,46.78602,-68.5091,725074,2024-09-22,2024-09-28,Portage Lake </br> 2.77%
Sep-22-2024 to Sep-28-2024,KS,Perry Lake,9.18,39.18347,-95.4522,746373,2024-09-22,2024-09-28,Perry Lake </br> 9.18%
Sep-22-2024 to Sep-28-2024,ME,Madawaska Lake,10.71,47.02536,-68.2131,802433,2024-09-22,2024-09-28,Madawaska Lake </br> 10.71%
Sep-22-2024 to Sep-28-2024,ME,Squapan Lake,3.09,46.54401,-68.2436,803413,2024-09-22,2024-09-28,Squapan Lake </br> 3.09%
Sep-22-2024 to Sep-28-2024,ME,Millinocket Lake,1.02,46.29874,-68.8853,806283,2024-09-22,2024-09-28,Millinocket Lake </br> 1.02%
Sep-22-2024 to Sep-28-2024,ME,Umcolcus Lake,2.1,46.28783,-68.4356,806301,2024-09-22,2024-09-28,Umcolcus Lake </br> 2.1%
Sep-22-2024 to Sep-28-2024,ME,Millimagassett Lake,0.48,46.28425,-68.7835,806311,2024-09-22,2024-09-28,Millimagassett Lake </br> 0.48%
Sep-22-2024 to Sep-28-2024,ME,Meduxnekeag Lake,1.51,46.09414,-68.0295,817877,2024-09-22,2024-09-28,Meduxnekeag Lake </br> 1.51%
Sep-22-2024 to Sep-28-2024,OK,Lake Yahola,15.72,36.22022,-95.9341,847048,2024-09-22,2024-09-28,Lake Yahola </br> 15.72%
Sep-22-2024 to Sep-28-2024,CO,Holbrook Reservoir,38.9,38.06316,-103.61,914071,2024-09-22,2024-09-28,Holbrook Reservoir </br> 38.9%
Sep-22-2024 to Sep-28-2024,CO,Turquoise Lake,3.03,39.26924,-106.383,916247,2024-09-22,2024-09-28,Turquoise Lake </br> 3.03%
Sep-22-2024 to Sep-28-2024,CO,Twin Lakes,1.7,39.08425,-106.333,916361,2024-09-22,2024-09-28,Twin Lakes </br> 1.7%
Sep-22-2024 to Sep-28-2024,CO,Twin Lakes Reservoir,2.06,39.07928,-106.365,916363,2024-09-22,2024-09-28,Twin Lakes Reservoir </br> 2.06%
Sep-22-2024 to Sep-28-2024,CO,Trinidad Lake,1.77,37.13644,-104.576,936750,2024-09-22,2024-09-28,Trinidad Lake </br> 1.77%
Sep-22-2024 to Sep-28-2024,CO,Lake Henry,80.04,38.26428,-103.709,975120,2024-09-22,2024-09-28,Lake Henry </br> 80.04%
Sep-22-2024 to Sep-28-2024,CO,Lake Meredith,77.15,38.19088,-103.703,975154,2024-09-22,2024-09-28,Lake Meredith </br> 77.15%
Sep-22-2024 to Sep-28-2024,TX,Lake A,1.08,33.10272,-95.0664,1010018,2024-09-22,2024-09-28,Lake A </br> 1.08%
Sep-22-2024 to Sep-28-2024,TX,Lake Cypress Springs,50.05,33.05924,-95.1886,1010164,2024-09-22,2024-09-28,Lake Cypress Springs </br> 50.05%
Sep-22-2024 to Sep-28-2024,TX,Lake O' the Pines,22.51,32.80087,-94.6107,1010832,2024-09-22,2024-09-28,Lake O' the Pines </br> 22.51%
Sep-22-2024 to Sep-28-2024,ME,Spencer Pond,1.6,45.74255,-69.5687,1021378,2024-09-22,2024-09-28,Spencer Pond </br> 1.6%
Sep-22-2024 to Sep-28-2024,ME,First Roach Pond,1.47,45.65463,-69.3792,1021504,2024-09-22,2024-09-28,First Roach Pond </br> 1.47%
Sep-22-2024 to Sep-28-2024,ME,Mountain View Pond,2.04,45.51955,-69.6901,1021692,2024-09-22,2024-09-28,Mountain View Pond </br> 2.04%
Sep-22-2024 to Sep-28-2024,ME,Long Pond,1.94,45.62674,-70.0871,1023054,2024-09-22,2024-09-28,Long Pond </br> 1.94%
Sep-22-2024 to Sep-28-2024,ME,Wood Pond,1.37,45.61972,-70.2776,1023066,2024-09-22,2024-09-28,Wood Pond </br> 1.37%
Sep-22-2024 to Sep-28-2024,ME,Attean Pond,1.26,45.56945,-70.2854,1023120,2024-09-22,2024-09-28,Attean Pond </br> 1.26%
Sep-22-2024 to Sep-28-2024,ME,Joes Hole,4.17,45.30665,-69.8405,1024266,2024-09-22,2024-09-28,Joes Hole </br> 4.17%
Sep-22-2024 to Sep-28-2024,ME,Fish Pond,2.27,45.40137,-70.2919,1031381,2024-09-22,2024-09-28,Fish Pond </br> 2.27%
Sep-22-2024 to Sep-28-2024,ME,Flagstaff Lake,1.53,45.19867,-70.3081,1031669,2024-09-22,2024-09-28,Flagstaff Lake </br> 1.53%
Sep-22-2024 to Sep-28-2024,ME,West Carry Pond,2.86,45.16877,-70.1111,1031729,2024-09-22,2024-09-28,West Carry Pond </br> 2.86%
Sep-22-2024 to Sep-28-2024,GA,Lake Sinclair,2.13,33.20784,-83.2584,1054153,2024-09-22,2024-09-28,Lake Sinclair </br> 2.13%
Sep-22-2024 to Sep-28-2024,MN,White Bear Lake,1.91,45.0773,-92.9805,1097324,2024-09-22,2024-09-28,White Bear Lake </br> 1.91%
Sep-22-2024 to Sep-28-2024,MN,Coon Lake,3.22,45.30549,-93.1664,1098396,2024-09-22,2024-09-28,Coon Lake </br> 3.22%
Sep-22-2024 to Sep-28-2024,MN,Bald Eagle Lake,34.86,45.11416,-93.0156,1099052,2024-09-22,2024-09-28,Bald Eagle Lake </br> 34.86%
Sep-22-2024 to Sep-28-2024,MN,Lower Lake (Lake Minnetonka),2.1,44.93976,-93.556,1101590,2024-09-22,2024-09-28,Lower Lake (Lake Minnetonka) </br> 2.1%
Sep-22-2024 to Sep-28-2024,MN,West Arm (Lake Minnetonka),80.35,44.94627,-93.6429,1101642,2024-09-22,2024-09-28,West Arm (Lake Minnetonka) </br> 80.35%
Sep-22-2024 to Sep-28-2024,MN,Lake Calhoun,4.5,44.9418,-93.3118,1101684,2024-09-22,2024-09-28,Lake Calhoun </br> 4.5%
Sep-22-2024 to Sep-28-2024,MN,Lake Minnetonka,3.72,44.91341,-93.6393,1101734,2024-09-22,2024-09-28,Lake Minnetonka </br> 3.72%
Sep-22-2024 to Sep-28-2024,TX,B A Steinhagen Lake,3.77,30.85543,-94.1948,1111211,2024-09-22,2024-09-28,B A Steinhagen Lake </br> 3.77%
Sep-22-2024 to Sep-28-2024,TX,Lake Sulphur Springs,6.73,33.17231,-95.629,1122789,2024-09-22,2024-09-28,Lake Sulphur Springs </br> 6.73%
Sep-22-2024 to Sep-28-2024,TX,Wright Patman Lake,48.88,33.27829,-94.2707,1127701,2024-09-22,2024-09-28,Wright Patman Lake </br> 48.88%
Sep-22-2024 to Sep-28-2024,TX,Goss Lake,3.28,33.27757,-94.0697,1127853,2024-09-22,2024-09-28,Goss Lake </br> 3.28%
Sep-22-2024 to Sep-28-2024,TX,River Crest Reservoir,93.41,33.39157,-95.1555,1128997,2024-09-22,2024-09-28,River Crest Reservoir </br> 93.41%
Sep-22-2024 to Sep-28-2024,LA,Black Bayou Lake,1.72,32.91292,-93.95,1135442,2024-09-22,2024-09-28,Black Bayou Lake </br> 1.72%
Sep-22-2024 to Sep-28-2024,TX,Lake Tyler,4.46,32.23912,-95.1512,1147787,2024-09-22,2024-09-28,Lake Tyler </br> 4.46%
Sep-22-2024 to Sep-28-2024,TX,Lake Striker,2.58,31.95969,-94.989,1148575,2024-09-22,2024-09-28,Lake Striker </br> 2.58%
Sep-22-2024 to Sep-28-2024,TX,Lake Nacogdoches,1.91,31.62249,-94.8184,1149471,2024-09-22,2024-09-28,Lake Nacogdoches </br> 1.91%
Sep-22-2024 to Sep-28-2024,TX,Ester Lake,3.41,31.21716,-94.2536,1158647,2024-09-22,2024-09-28,Ester Lake </br> 3.41%
Sep-22-2024 to Sep-28-2024,TX,Kurth Lake,7.09,31.44449,-94.691,1158651,2024-09-22,2024-09-28,Kurth Lake </br> 7.09%
Sep-22-2024 to Sep-28-2024,CO,Williams Fork Reservoir,2.34,40.01526,-106.21,1230577,2024-09-22,2024-09-28,Williams Fork Reservoir </br> 2.34%
Sep-22-2024 to Sep-28-2024,CO,Grand Lake,2.82,40.23162,-105.835,1233435,2024-09-22,2024-09-28,Grand Lake </br> 2.82%
Sep-22-2024 to Sep-28-2024,CO,Lake Granby,0.97,40.15546,-105.849,1233515,2024-09-22,2024-09-28,Lake Granby </br> 0.97%
Sep-22-2024 to Sep-28-2024,TX,White Rock Lake,23.29,32.83606,-96.7226,1259469,2024-09-22,2024-09-28,White Rock Lake </br> 23.29%
Sep-22-2024 to Sep-28-2024,TX,Trinidad Lake,95.28,32.1175,-96.0936,1262105,2024-09-22,2024-09-28,Trinidad Lake </br> 95.28%
Sep-22-2024 to Sep-28-2024,TX,Lake Worth,84.91,32.80908,-97.4615,1267710,2024-09-22,2024-09-28,Lake Worth </br> 84.91%
Sep-22-2024 to Sep-28-2024,TX,Lake Weatherford,94.28,32.78419,-97.6875,1267786,2024-09-22,2024-09-28,Lake Weatherford </br> 94.28%
Sep-22-2024 to Sep-28-2024,TX,Lake Arlington,77.32,32.70435,-97.2132,1267898,2024-09-22,2024-09-28,Lake Arlington </br> 77.32%
Sep-22-2024 to Sep-28-2024,TX,Benbrook Lake,34.59,32.62671,-97.4682,1267968,2024-09-22,2024-09-28,Benbrook Lake </br> 34.59%
Sep-22-2024 to Sep-28-2024,TX,Mountain Creek Lake,91.51,32.71806,-96.9614,1269548,2024-09-22,2024-09-28,Mountain Creek Lake </br> 91.51%
Sep-22-2024 to Sep-28-2024,TX,Lavon Lake,67.24,33.10404,-96.4712,1291638,2024-09-22,2024-09-28,Lavon Lake </br> 67.24%
Sep-22-2024 to Sep-28-2024,TX,New Terrell City Lake,87.52,32.74228,-96.1728,1296744,2024-09-22,2024-09-28,New Terrell City Lake </br> 87.52%
Sep-22-2024 to Sep-28-2024,TX,Lake Bridgeport,2.57,33.21846,-97.8659,1304891,2024-09-22,2024-09-28,Lake Bridgeport </br> 2.57%
Sep-22-2024 to Sep-28-2024,CO,Green Mountain Reservoir,2.67,39.87126,-106.285,1311881,2024-09-22,2024-09-28,Green Mountain Reservoir </br> 2.67%
Sep-22-2024 to Sep-28-2024,CO,Dillon Reservoir,3.46,39.60147,-106.058,1312051,2024-09-22,2024-09-28,Dillon Reservoir </br> 3.46%
Sep-22-2024 to Sep-28-2024,CO,Taylor Park Reservoir,2.53,38.83539,-106.58,1332558,2024-09-22,2024-09-28,Taylor Park Reservoir </br> 2.53%
Sep-22-2024 to Sep-28-2024,CO,Steamboat Lake,26.81,40.79592,-106.965,1353298,2024-09-22,2024-09-28,Steamboat Lake </br> 26.81%
Sep-22-2024 to Sep-28-2024,UT,Pelican Lake,2.33,40.19259,-109.682,1371518,2024-09-22,2024-09-28,Pelican Lake </br> 2.33%
Sep-22-2024 to Sep-28-2024,AZ,Many Farms Lake,8.22,36.35332,-109.583,1408803,2024-09-22,2024-09-28,Many Farms Lake </br> 8.22%
Sep-22-2024 to Sep-28-2024,TX,Bardwell Lake,88.2,32.28141,-96.6641,1445978,2024-09-22,2024-09-28,Bardwell Lake </br> 88.2%
Sep-22-2024 to Sep-28-2024,TX,Fairfield Lake,8.24,31.79518,-96.062,1454297,2024-09-22,2024-09-28,Fairfield Lake </br> 8.24%
Sep-22-2024 to Sep-28-2024,TX,Houston County Lake,8.56,31.41438,-95.5776,1455553,2024-09-22,2024-09-28,Houston County Lake </br> 8.56%
Sep-22-2024 to Sep-28-2024,TX,Lewis Creek Reservoir,1.81,30.43564,-95.5352,1466524,2024-09-22,2024-09-28,Lewis Creek Reservoir </br> 1.81%
Sep-22-2024 to Sep-28-2024,TX,Sabine Lake,72.04,29.89961,-93.8889,1475947,2024-09-22,2024-09-28,Sabine Lake </br> 72.04%
Sep-22-2024 to Sep-28-2024,TX,Knight Lake,24.97,29.70597,-93.9862,1476649,2024-09-22,2024-09-28,Knight Lake </br> 24.97%
Sep-22-2024 to Sep-28-2024,TX,Sabine Lake,2.18,29.88602,-93.8433,1477365,2024-09-22,2024-09-28,Sabine Lake </br> 2.18%
Sep-22-2024 to Sep-28-2024,TX,Clam Lake,3.76,29.68687,-94.0986,1478803,2024-09-22,2024-09-28,Clam Lake </br> 3.76%
Sep-22-2024 to Sep-28-2024,TX,Woodlands Golf Course Lake,14.99,30.7671,-95.1656,1492358,2024-09-22,2024-09-28,Woodlands Golf Course Lake </br> 14.99%
Sep-22-2024 to Sep-28-2024,TX,Lake Charlotte,90.15,29.868,-94.7257,1514105,2024-09-22,2024-09-28,Lake Charlotte </br> 90.15%
Sep-22-2024 to Sep-28-2024,TX,Lost Lake,76.45,29.85921,-94.7835,1514129,2024-09-22,2024-09-28,Lost Lake </br> 76.45%
Sep-22-2024 to Sep-28-2024,TX,Lake Anahuac,87.45,29.80275,-94.684,1514219,2024-09-22,2024-09-28,Lake Anahuac </br> 87.45%
Sep-22-2024 to Sep-28-2024,TX,Cotton Lake,89.87,29.79816,-94.8073,1514331,2024-09-22,2024-09-28,Cotton Lake </br> 89.87%
Sep-22-2024 to Sep-28-2024,TX,Wet Marsh Pond,6.69,29.77277,-94.8163,1514367,2024-09-22,2024-09-28,Wet Marsh Pond </br> 6.69%
Sep-22-2024 to Sep-28-2024,TX,Robinson Lake,66.76,29.58477,-94.5971,1523391,2024-09-22,2024-09-28,Robinson Lake </br> 66.76%
Sep-22-2024 to Sep-28-2024,TX,Lake Surprise,96.89,29.55322,-94.6808,1523509,2024-09-22,2024-09-28,Lake Surprise </br> 96.89%
Sep-22-2024 to Sep-28-2024,CO,Lake Pueblo,1.87,38.26593,-104.753,1531545,2024-09-22,2024-09-28,Lake Pueblo </br> 1.87%
Sep-22-2024 to Sep-28-2024,TX,Clear Lake,77.76,29.55251,-95.061,1562034,2024-09-22,2024-09-28,Clear Lake </br> 77.76%
Sep-22-2024 to Sep-28-2024,TX,Galveston County Industrial Water Reservoir,32.84,29.4387,-94.9747,1573030,2024-09-22,2024-09-28,Galveston County Industrial Water Reservoir </br> 32.84%
Sep-22-2024 to Sep-28-2024,TX,Oyster Lake,3.8,29.12179,-95.1749,1573668,2024-09-22,2024-09-28,Oyster Lake </br> 3.8%
Sep-22-2024 to Sep-28-2024,TX,Salt Lake,7.65,29.03822,-95.2555,1573900,2024-09-22,2024-09-28,Salt Lake </br> 7.65%
Sep-22-2024 to Sep-28-2024,CO,Adobe Creek Reservoir,66.23,38.26192,-103.246,1593551,2024-09-22,2024-09-28,Adobe Creek Reservoir </br> 66.23%
Sep-22-2024 to Sep-28-2024,CO,Neegronda Reservoir,22.94,38.30302,-102.755,1594371,2024-09-22,2024-09-28,Neegronda Reservoir </br> 22.94%
Sep-22-2024 to Sep-28-2024,CO,Queen Reservoir,85.28,38.29501,-102.65,1594373,2024-09-22,2024-09-28,Queen Reservoir </br> 85.28%
Sep-22-2024 to Sep-28-2024,TX,Cowtrap Lake,12.05,28.85446,-95.5224,1613786,2024-09-22,2024-09-28,Cowtrap Lake </br> 12.05%
Sep-22-2024 to Sep-28-2024,TX,Lake Austin,58.49,28.7926,-95.7929,1613898,2024-09-22,2024-09-28,Lake Austin </br> 58.49%
Sep-22-2024 to Sep-28-2024,ME,Rowe Pond,1.48,46.20594,-69.6062,1698272,2024-09-22,2024-09-28,Rowe Pond </br> 1.48%
Sep-22-2024 to Sep-28-2024,ME,Shallow Lake,67.9,46.22598,-69.4799,1698278,2024-09-22,2024-09-28,Shallow Lake </br> 67.9%
Sep-22-2024 to Sep-28-2024,ME,Umbbazooksus Lake,1.06,46.16857,-69.3775,1698316,2024-09-22,2024-09-28,Umbbazooksus Lake </br> 1.06%
Sep-22-2024 to Sep-28-2024,ME,Loon Lake,2.61,46.14701,-69.6392,1698322,2024-09-22,2024-09-28,Loon Lake </br> 2.61%
Sep-22-2024 to Sep-28-2024,ME,Longley Pond,1.57,46.16018,-69.4388,1698326,2024-09-22,2024-09-28,Longley Pond </br> 1.57%
Sep-22-2024 to Sep-28-2024,ME,Nesowadnehunk Lake,1.33,46.04055,-69.096,1698422,2024-09-22,2024-09-28,Nesowadnehunk Lake </br> 1.33%
Sep-22-2024 to Sep-28-2024,ME,Millinocket Lake,1.07,45.75953,-68.7944,1699384,2024-09-22,2024-09-28,Millinocket Lake </br> 1.07%
Sep-22-2024 to Sep-28-2024,ME,Dolby Pond,1.17,45.65227,-68.6306,1699482,2024-09-22,2024-09-28,Dolby Pond </br> 1.17%
Sep-22-2024 to Sep-28-2024,ME,Upper Jo-Mary Lake,0.79,45.60065,-68.962,1699556,2024-09-22,2024-09-28,Upper Jo-Mary Lake </br> 0.79%
Sep-22-2024 to Sep-28-2024,ME,Mud Pond,1.26,45.96272,-69.2872,1700848,2024-09-22,2024-09-28,Mud Pond </br> 1.26%
Sep-22-2024 to Sep-28-2024,ME,Harrington Lake,1.23,45.93605,-69.1621,1700856,2024-09-22,2024-09-28,Harrington Lake </br> 1.23%
Sep-22-2024 to Sep-28-2024,ME,Seboomook Lake,3.1,45.91353,-69.848,1700864,2024-09-22,2024-09-28,Seboomook Lake </br> 3.1%
Sep-22-2024 to Sep-28-2024,ME,Lobster Lake,1.22,45.85474,-69.5238,1700982,2024-09-22,2024-09-28,Lobster Lake </br> 1.22%
Sep-22-2024 to Sep-28-2024,ME,Ragged Lake,1.42,45.82058,-69.3758,1701002,2024-09-22,2024-09-28,Ragged Lake </br> 1.42%
Sep-22-2024 to Sep-28-2024,ME,Rainbow Lake,1.84,45.82396,-69.1166,1701038,2024-09-22,2024-09-28,Rainbow Lake </br> 1.84%
Sep-22-2024 to Sep-28-2024,ME,Third Debsconeag Lake,0.63,45.75816,-69.0303,1701156,2024-09-22,2024-09-28,Third Debsconeag Lake </br> 0.63%
Sep-22-2024 to Sep-28-2024,ME,Grand Lake Seboeis,0.69,46.29646,-68.6503,1710508,2024-09-22,2024-09-28,Grand Lake Seboeis </br> 0.69%
